source_kind,path,relative_path,extension,size_bytes,sha256,readable,extractor,text_path,chars,status,notes
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/12.Mar-25/032025_29AAJCV5054D1Z6_GSTR2B_17042025.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/12.Mar-25/032025_29AAJCV5054D1Z6_GSTR2B_17042025.xlsx,.xlsx,66313,656f4d911a4937a176616981aa91823d6790f954b0831eec4e7b4b55cb2e032f,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_12.Mar-25_032025_29AAJCV5054D1Z6_GSTR2B_17042025.xlsx.6f44238658.txt,56490,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/12.Mar-25/GSTR1_29AAJCV5054D1Z6_032025.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/12.Mar-25/GSTR1_29AAJCV5054D1Z6_032025.pdf,.pdf,53361,abced55b750bd515baff63702a89f33e458e35f2cca9bb68aecbcb9c6fc6bed2,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_12.Mar-25_GSTR1_29AAJCV5054D1Z6_032025.pdf.589b21bd33.txt,10144,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/12.Mar-25/GSTR3B_29AAJCV5054D1Z6_032025.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/12.Mar-25/GSTR3B_29AAJCV5054D1Z6_032025.pdf,.pdf,39991,a7034f2ca753f356417a0a6bac9f3fea871993417203348f8967a55642b7975d,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_12.Mar-25_GSTR3B_29AAJCV5054D1Z6_032025.pdf.f7501958d1.txt,4226,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/2.May-24/052024_29AAJCV5054D1Z6_GSTR2B_18102024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/2.May-24/052024_29AAJCV5054D1Z6_GSTR2B_18102024.xlsx,.xlsx,43627,1b9da0f2c8c60f8d5918269eadf0accac34cc8bc8fb21a0a4371bca33eb43df7,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_2.May-24_052024_29AAJCV5054D1Z6_GSTR2B_18102024.xlsx.68e6e52a18.txt,33156,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/2.May-24/GSTR1_29AAJCV5054D1Z6_052024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/2.May-24/GSTR1_29AAJCV5054D1Z6_052024.pdf,.pdf,18316,96453e8a3c023a798f39f6e2493bb37e9ba27d3bcea624d17bd72646747b7c40,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_2.May-24_GSTR1_29AAJCV5054D1Z6_052024.pdf.67d2ee5942.txt,781,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/2.May-24/GSTR3B_29AAJCV5054D1Z6_052024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/2.May-24/GSTR3B_29AAJCV5054D1Z6_052024.pdf,.pdf,38952,1818506056dd81463c67e54d8a882cde7bbf8071cc9c0ef4d9d550f1a232cf7b,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_2.May-24_GSTR3B_29AAJCV5054D1Z6_052024.pdf.0d267d94e3.txt,4000,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/3.Jun-24/062024_29AAJCV5054D1Z6_GSTR2B_18102024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/3.Jun-24/062024_29AAJCV5054D1Z6_GSTR2B_18102024.xlsx,.xlsx,43621,8ae39e853917e4f64bfa632982d7b456f34b6e4925db3d33f1443391bbecdf3e,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_3.Jun-24_062024_29AAJCV5054D1Z6_GSTR2B_18102024.xlsx.c32c7db062.txt,33140,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/3.Jun-24/GSTR1_29AAJCV5054D1Z6_062024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/3.Jun-24/GSTR1_29AAJCV5054D1Z6_062024.pdf,.pdf,18479,6ef19708548cc9b772e56e1f664aedbb7df3fdb8d95ff7c42e7ad4f7fb9e7929,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_3.Jun-24_GSTR1_29AAJCV5054D1Z6_062024.pdf.b10bcc4cba.txt,784,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/3.Jun-24/GSTR3B_29AAJCV5054D1Z6_062024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/3.Jun-24/GSTR3B_29AAJCV5054D1Z6_062024.pdf,.pdf,38975,a93852a731af89d32beffa8180ed38352ee805c85aef434db4a1631a0f706b8f,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_3.Jun-24_GSTR3B_29AAJCV5054D1Z6_062024.pdf.1a2ec5bde5.txt,4002,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/4.July-24/072024_29AAJCV5054D1Z6_GSTR2B_16082024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/4.July-24/072024_29AAJCV5054D1Z6_GSTR2B_16082024.xlsx,.xlsx,43638,8ffe4d3f2cf04d721fcaab3941572973c07e86a8f245cc5f2a9c0f57f07c0de6,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_4.July-24_072024_29AAJCV5054D1Z6_GSTR2B_16082024.xlsx.af946d0ec2.txt,33519,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/4.July-24/GSTR1_29AAJCV5054D1Z6_072024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/4.July-24/GSTR1_29AAJCV5054D1Z6_072024.pdf,.pdf,53287,8ca86b392f2564df85021335b247941be726a806b0d8e912ae838ff5f8b7a60e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_4.July-24_GSTR1_29AAJCV5054D1Z6_072024.pdf.076d11ec44.txt,10136,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/4.July-24/GSTR3B_29AAJCV5054D1Z6_072024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/4.July-24/GSTR3B_29AAJCV5054D1Z6_072024.pdf,.pdf,39154,d67abbc7e3e1b91d07d6d62116a8bfd3e813c5f359e24af1c75620ac9466adc6,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_4.July-24_GSTR3B_29AAJCV5054D1Z6_072024.pdf.152a43cb82.txt,4078,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/5.Aug-24/082024_29AAJCV5054D1Z6_GSTR2B_17092024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/5.Aug-24/082024_29AAJCV5054D1Z6_GSTR2B_17092024.xlsx,.xlsx,50407,d716df00bdc10fe1ccb5a02c4cb477cb17b12c4f0e107b4c7382d27e56d2e729,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_5.Aug-24_082024_29AAJCV5054D1Z6_GSTR2B_17092024.xlsx.c89933c822.txt,35203,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/5.Aug-24/GSTR1_29AAJCV5054D1Z6_082024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/5.Aug-24/GSTR1_29AAJCV5054D1Z6_082024.pdf,.pdf,53337,51427ac3b50b908ec7f6f8bc272472c3765a51d5fa01cd32641f613f594bf9f2,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_5.Aug-24_GSTR1_29AAJCV5054D1Z6_082024.pdf.669803f51c.txt,10151,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/5.Aug-24/GSTR3B_29AAJCV5054D1Z6_082024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/5.Aug-24/GSTR3B_29AAJCV5054D1Z6_082024.pdf,.pdf,39083,d292795f443e5aebe332ee8a586320168177a047815bd29d36f76156134b1fce,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_5.Aug-24_GSTR3B_29AAJCV5054D1Z6_082024.pdf.0349b6748d.txt,4058,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/6.Sep-24/092024_29AAJCV5054D1Z6_GSTR2B_14102024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/6.Sep-24/092024_29AAJCV5054D1Z6_GSTR2B_14102024.xlsx,.xlsx,50468,e0b7f25a7162eb1fea7530b7cb50051d72eb3ff3bf647f1a61273544b33ef6c2,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_6.Sep-24_092024_29AAJCV5054D1Z6_GSTR2B_14102024.xlsx.d423d61a5f.txt,36719,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/6.Sep-24/GSTR1_29AAJCV5054D1Z6_092024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/6.Sep-24/GSTR1_29AAJCV5054D1Z6_092024.pdf,.pdf,53336,1011963d9afd18579aa40ba455500e953d527396cd2e72709d58b6fce50cce2d,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_6.Sep-24_GSTR1_29AAJCV5054D1Z6_092024.pdf.529624fd3c.txt,10144,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/6.Sep-24/GSTR3B_29AAJCV5054D1Z6_092024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/6.Sep-24/GSTR3B_29AAJCV5054D1Z6_092024.pdf,.pdf,40038,2b08b4419a8b8f6382f73fb531cb1925315254873fd864cfbce85166223cbea1,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_6.Sep-24_GSTR3B_29AAJCV5054D1Z6_092024.pdf.fbfba54b4d.txt,4233,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/7.Oct-24/102024_29AAJCV5054D1Z6_GSTR2B_18112024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/7.Oct-24/102024_29AAJCV5054D1Z6_GSTR2B_18112024.xlsx,.xlsx,49991,ee2946c33bc3aefa2f5d54dbb3e60e50b2048416a5412daaad8567e04a597efe,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_7.Oct-24_102024_29AAJCV5054D1Z6_GSTR2B_18112024.xlsx.d538675d80.txt,36496,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/7.Oct-24/GSTR1_29AAJCV5054D1Z6_102024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/7.Oct-24/GSTR1_29AAJCV5054D1Z6_102024.pdf,.pdf,18592,0d1c621eac31e0688af2454f71d7e12c40e92771f824a81ee7a724fda67e3eac,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_7.Oct-24_GSTR1_29AAJCV5054D1Z6_102024.pdf.1a17086aad.txt,785,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/7.Oct-24/GSTR3B_29AAJCV5054D1Z6_102024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/7.Oct-24/GSTR3B_29AAJCV5054D1Z6_102024.pdf,.pdf,39924,cfb3751068da87b52074fec20efecc32c4c1cbb896e2a9c7b298289d522e5d3c,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_7.Oct-24_GSTR3B_29AAJCV5054D1Z6_102024.pdf.b88d619013.txt,4205,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/8.Nov24/112024_29AAJCV5054D1Z6_GSTR2B_16122024.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/8.Nov24/112024_29AAJCV5054D1Z6_GSTR2B_16122024.xlsx,.xlsx,49905,531effbceb363424a62eed68912787a284506dfd0f167ea3bbf2c63345a65d4a,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/t_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_8.Nov24_112024_29AAJCV5054D1Z6_GSTR2B_16122024.xlsx.c0de79325e.txt,36442,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/8.Nov24/GSTR1_29AAJCV5054D1Z6_112024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/8.Nov24/GSTR1_29AAJCV5054D1Z6_112024.pdf,.pdf,53411,28d71815fc941b9f152053b3c4a2327e560d32e31f0f1e8e6bf3370bb567f3e7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_8.Nov24_GSTR1_29AAJCV5054D1Z6_112024.pdf.f6618ddf82.txt,10185,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/8.Nov24/GSTR3B_29AAJCV5054D1Z6_112024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/8.Nov24/GSTR3B_29AAJCV5054D1Z6_112024.pdf,.pdf,40027,8ca6c87382f0ee3eb340719c8e810c378732694810940c1baf768d0fdf6a4ae2,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_8.Nov24_GSTR3B_29AAJCV5054D1Z6_112024.pdf.3ac7365a97.txt,4228,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/9.Dec-24/122024_29AAJCV5054D1Z6_GSTR2B_16012025.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/9.Dec-24/122024_29AAJCV5054D1Z6_GSTR2B_16012025.xlsx,.xlsx,66031,dbc9d6696f10cf8fdeb44951957502341d759b213f43ea70eaba0d0e2d76a842,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_9.Dec-24_122024_29AAJCV5054D1Z6_GSTR2B_16012025.xlsx.4cd192f0e1.txt,56033,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/9.Dec-24/GSTR1_29AAJCV5054D1Z6_122024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/9.Dec-24/GSTR1_29AAJCV5054D1Z6_122024.pdf,.pdf,53398,5d4dc1d1fac447252f97d6f06416016c03e6d2416d68479b28dc0a174c397d5c,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_9.Dec-24_GSTR1_29AAJCV5054D1Z6_122024.pdf.e8e45a1b87.txt,10175,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/9.Dec-24/GSTR3B_29AAJCV5054D1Z6_122024.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/9.Dec-24/GSTR3B_29AAJCV5054D1Z6_122024.pdf,.pdf,40014,7816d9ecfc594fba76ae972354731119f1e7316ed7150ce5cff6b9ceea2aee22,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_9.Dec-24_GSTR3B_29AAJCV5054D1Z6_122024.pdf.d80063a097.txt,4224,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/R9_8A_29AAJCV5054D1Z6_1.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2024-25/R9_8A_29AAJCV5054D1Z6_1.xlsx,.xlsx,52431,4d999d7a4f75d46ee298ba53c7dd5e92bf03c2cab9c7999778b36594ebef885e,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2024-25_R9_8A_29AAJCV5054D1Z6_1.xlsx.aca99d3cfe.txt,15022,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/1.April-25/042025_29AAJCV5054D1Z6_GSTR2B_17052025.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/1.April-25/042025_29AAJCV5054D1Z6_GSTR2B_17052025.xlsx,.xlsx,73959,49bde92ba4c476ad6d35c6dcbc0bbf081a43e2acabe792ca83ebf1b3fbbd6733,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/nputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2025-26_1.April-25_042025_29AAJCV5054D1Z6_GSTR2B_17052025.xlsx.9891377909.txt,56170,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/1.April-25/GSTR1_29AAJCV5054D1Z6_042025.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/1.April-25/GSTR1_29AAJCV5054D1Z6_042025.pdf,.pdf,53383,b635c51bb67fcc0d3e0d9ed3210769681169b1ac140dcd1da116b73b5b8f0bb7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2025-26_1.April-25_GSTR1_29AAJCV5054D1Z6_042025.pdf.bc9f677c47.txt,10148,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/1.April-25/GSTR3B_29AAJCV5054D1Z6_042025.pdf,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/1.April-25/GSTR3B_29AAJCV5054D1Z6_042025.pdf,.pdf,40044,14a210b9dbfd28a393d2822eae68914accb78c694445bbfc85666522e7ed9f80,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2025-26_1.April-25_GSTR3B_29AAJCV5054D1Z6_042025.pdf.5a29107bb6.txt,4222,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/10.Jan-26/012026_29AAJCV5054D1Z6_GSTR2B_20022026.xlsx,Client Inputs/1. Valyx FDD Input/Taxation/GSTR-3B AND GSTR - 1/FY 2025-26/10.Jan-26/012026_29AAJCV5054D1Z6_GSTR2B_20022026.xlsx,.xlsx,70580,fb0ea487f9449aafe728d7c4392560e3139512f7767d880d77cbf97a9fcfd14a,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Inputs_1._Valyx_FDD_Input_Taxation_GSTR-3B_AND_GSTR_-_1_FY_2025-26_10.Jan-26_012026_29AAJCV5054D1Z6_GSTR2B_20022026.xlsx.6f26c66ec4.txt,61332,ok,
